"","taggingSite","tagID","forkLength","dateTime","lon","lat","date"
"333",9,126,431,2019-09-28 18:30:00,-72.9292255947103,42.6483954833753,2019-09-28
"334",9,126,431,2019-09-28 19:30:00,-72.9302571592179,42.6503924553073,2019-09-28
"335",9,126,431,2019-09-29 10:10:00,-72.9323156401408,42.6523548985915,2019-09-29
"336",9,126,431,2019-09-29 10:50:00,-72.9337261212658,42.6533067058228,2019-09-29
"337",9,126,431,2019-10-01 18:20:00,-72.933425,42.6538264,2019-10-01
"338",9,126,431,2019-10-01 19:10:00,-72.9321728068702,42.6520472015267,2019-10-01
"339",9,127,390,2019-09-09 10:50:00,-72.9405377227902,42.6549635243615,2019-09-09
"340",9,127,390,2019-09-21 07:50:00,-72.943381508,42.654452046,2019-09-21
"341",9,127,390,2019-09-22 20:40:00,-72.947163431,42.653095954,2019-09-22
"342",9,127,390,2019-09-24 18:30:00,-72.9420563531752,42.6546786586569,2019-09-24
"343",9,127,390,2019-09-25 18:00:00,-72.9405394878652,42.6549805274157,2019-09-25
"344",9,127,390,2019-09-25 18:40:00,-72.9417423483622,42.6547111090559,2019-09-25
"345",9,127,390,2019-09-26 09:40:00,-72.9425350908046,42.654556997318,2019-09-26
"346",9,127,390,2019-09-26 10:20:00,-72.9420745453965,42.6545086089335,2019-09-26
"347",9,127,390,2019-09-28 14:10:00,-72.9421599649776,42.6545822487332,2019-09-28
"348",9,127,390,2019-09-28 14:40:00,-72.9406078784753,42.6550531475336,2019-09-28
"349",9,127,390,2019-09-28 18:30:00,-72.9432886033132,42.6542856668675,2019-09-28
"350",9,127,390,2019-09-28 19:30:00,-72.9397442671141,42.6552188949664,2019-09-28
"351",9,127,390,2019-09-29 10:10:00,-72.9447448459854,42.6540347423358,2019-09-29
"352",9,127,390,2019-09-29 10:40:00,-72.9445789807229,42.6539970349398,2019-09-29
"353",9,127,390,2019-09-29 10:50:00,-72.9411654036697,42.6547654715596,2019-09-29
"354",9,127,390,2019-10-01 18:20:00,-72.9418550226415,42.6547222027254,2019-10-01
"355",9,127,390,2019-10-01 19:10:00,-72.940568933997,42.6549269410029,2019-10-01
"356",9,128,381,2019-09-09 10:50:00,-72.9332003124786,42.6536598146866,2019-09-09
"357",9,128,381,2019-09-21 07:40:00,-72.936003004,42.655533069,2019-09-21
"358",9,128,381,2019-09-21 08:20:00,-72.932759575,42.65329401,2019-09-21
"359",9,128,381,2019-09-22 20:00:00,-72.932350086,42.653025554,2019-09-22
"360",9,128,381,2019-09-24 18:30:00,-72.945054258,42.654047116,2019-09-24
"361",9,128,381,2019-09-25 18:00:00,-72.9414355603448,42.6547194603448,2019-09-25
"362",9,128,381,2019-09-25 18:40:00,-72.944321866242,42.6539659523885,2019-09-25
"363",9,128,381,2019-09-26 09:40:00,-72.9440417009756,42.6539997673171,2019-09-26
"364",9,128,381,2019-09-26 10:20:00,-72.9430599959048,42.6542522034286,2019-09-26
"365",9,128,381,2019-09-28 14:10:00,-72.9426478109325,42.6544820453376,2019-09-28
"366",9,128,381,2019-09-28 14:40:00,-72.9442067631016,42.6541885812834,2019-09-28
"367",9,128,381,2019-09-28 18:30:00,-72.944301863357,42.6541239312057,2019-09-28
"368",9,128,381,2019-09-28 19:30:00,-72.944226055,42.6541079452857,2019-09-28
"369",9,128,381,2019-09-29 10:10:00,-72.9443489202381,42.6542458369048,2019-09-29
"370",9,128,381,2019-09-29 10:40:00,-72.9465058607914,42.6533349629496,2019-09-29
"371",9,128,381,2019-09-29 10:50:00,-72.9422047,42.6544931,2019-09-29
"372",9,128,381,2019-10-01 18:20:00,-72.9449392799107,42.653893140625,2019-10-01
"373",9,128,381,2019-10-01 19:10:00,-72.9448789393782,42.6538383502591,2019-10-01
"374",9,129,340,2019-09-22 20:10:00,-72.9517998014954,42.6523876204771,2019-09-22
"375",9,129,340,2019-09-23 19:00:00,-72.953648067,42.652076329,2019-09-23
"376",9,129,340,2019-09-23 19:30:00,-72.950064083,42.651950047,2019-09-23
"377",9,129,340,2019-09-24 19:00:00,-72.955292713,42.653021717,2019-09-24
"378",9,129,340,2019-09-25 18:00:00,-72.9515411423077,42.6522767722672,2019-09-25
"379",9,129,340,2019-09-25 18:40:00,-72.9526443888462,42.6523869415385,2019-09-25
"380",9,129,340,2019-09-26 09:40:00,-72.953683979469,42.6528214969912,2019-09-26
"381",9,129,340,2019-09-26 10:20:00,-72.9543152912791,42.6530434091085,2019-09-26
"382",9,129,340,2019-09-28 14:10:00,-72.9513372769565,42.6519184952174,2019-09-28
"383",9,129,340,2019-09-28 14:40:00,-72.9520143428986,42.6528365063768,2019-09-28
"384",9,129,340,2019-09-28 18:30:00,-72.9520282157182,42.6520088168022,2019-09-28
"385",9,129,340,2019-09-28 19:30:00,-72.9527023754159,42.6527899371534,2019-09-28
"386",9,129,340,2019-09-29 10:10:00,-72.9530782150743,42.6526751046709,2019-09-29
"387",9,129,340,2019-09-29 10:40:00,-72.952832768547,42.6526183087179,2019-09-29
"388",9,129,340,2019-10-01 18:20:00,-72.9532737284404,42.652540046789,2019-10-01
"389",9,129,340,2019-10-01 19:00:00,-72.955855,42.6539781,2019-10-01
"390",9,129,340,2019-10-01 19:10:00,-72.9524810723077,42.6519940973077,2019-10-01
"391",10,130,482,2019-09-09 10:50:00,-72.9349101161673,42.6546987961576,2019-09-09
"392",10,130,482,2019-09-21 08:20:00,-72.938574067,42.655634521,2019-09-21
"393",10,130,482,2019-09-22 20:50:00,-72.931145026908,42.6515434610982,2019-09-22
"394",10,130,482,2019-09-23 19:00:00,-72.935007795,42.65508747,2019-09-23
"395",10,130,482,2019-09-23 19:40:00,-72.9296966910638,42.6502230461277,2019-09-23
"396",10,130,482,2019-09-24 18:20:00,-72.932885203,42.653418295,2019-09-24
"397",10,130,482,2019-09-24 18:30:00,-72.934849017,42.654961079,2019-09-24
"398",10,130,482,2019-09-25 18:00:00,-72.9328186164357,42.6533282837624,2019-09-25
"399",10,130,482,2019-09-25 18:40:00,-72.9347838507205,42.6542895239193,2019-09-25
"400",10,130,482,2019-09-25 18:50:00,-72.9290531,42.6478814,2019-09-25
"401",10,130,482,2019-09-26 09:40:00,-72.9357930321586,42.6548958092511,2019-09-26
"402",10,130,482,2019-09-26 10:20:00,-72.9340636076923,42.6541494272189,2019-09-26
"403",10,130,482,2019-09-28 14:10:00,-72.937630031003,42.6553467644377,2019-09-28
"404",10,130,482,2019-09-28 14:40:00,-72.9387131,42.6559797,2019-09-28
"405",10,130,482,2019-09-28 14:50:00,-72.9326965914676,42.6532700174061,2019-09-28
"406",10,130,482,2019-09-28 18:30:00,-72.932004133121,42.6522993458599,2019-09-28
"407",10,130,482,2019-09-28 19:30:00,-72.9314669904059,42.651601300738,2019-09-28
"408",10,130,482,2019-09-29 10:10:00,-72.9347636194595,42.6548486362162,2019-09-29
"409",10,130,482,2019-09-29 10:50:00,-72.9374244644,42.6553887712,2019-09-29
"410",10,130,482,2019-10-01 18:10:00,-72.9292717,42.6497881,2019-10-01
"411",10,130,482,2019-10-01 18:20:00,-72.9328851809061,42.6531613880259,2019-10-01
"412",10,130,482,2019-10-01 19:10:00,-72.9324139312977,42.6529787474809,2019-10-01
"413",10,131,519,2019-09-09 10:40:00,-72.9299073737784,42.6502790354223,2019-09-09
"414",10,131,519,2019-09-09 10:50:00,-72.9322546551376,42.6529083352294,2019-09-09
"415",10,131,519,2019-09-21 08:20:00,-72.930776526,42.651639372,2019-09-21
"416",10,131,519,2019-09-22 20:50:00,-72.932702784,42.6532289915,2019-09-22
"417",10,131,519,2019-09-23 19:00:00,-72.929178918,42.648881189,2019-09-23
"418",10,131,519,2019-09-23 19:40:00,-72.929490919,42.650274178,2019-09-23
"419",10,131,519,2019-09-25 18:00:00,-72.930167376399,42.6507577608273,2019-09-25
"420",10,131,519,2019-09-25 18:40:00,-72.9320135161765,42.6526255556985,2019-09-25
"421",10,131,519,2019-09-25 18:50:00,-72.9292217655889,42.6486454995381,2019-09-25
"422",10,131,519,2019-09-26 09:40:00,-72.9324756340741,42.6530927644444,2019-09-26
"423",10,131,519,2019-09-26 10:20:00,-72.9310481,42.6519181,2019-09-26
"424",10,131,519,2019-09-26 10:30:00,-72.9292515218045,42.6487777954887,2019-09-26
"425",10,131,519,2019-09-28 14:00:00,-72.9307897,42.6517664,2019-09-28
"426",10,131,519,2019-09-28 14:50:00,-72.9309526548571,42.6510972771429,2019-09-28
"427",10,131,519,2019-09-28 18:30:00,-72.9314706327485,42.6522996292398,2019-09-28
"428",10,131,519,2019-09-28 19:30:00,-72.9304037873984,42.6508351369919,2019-09-28
"429",10,131,519,2019-09-29 10:10:00,-72.9315938176471,42.6521108929412,2019-09-29
"430",10,131,519,2019-09-29 10:50:00,-72.9307068340351,42.6506040698246,2019-09-29
"431",10,131,519,2019-10-01 18:10:00,-72.9294476406015,42.6487125894737,2019-10-01
"432",10,131,519,2019-10-01 18:20:00,-72.9316124055556,42.6524477466667,2019-10-01
"433",10,131,519,2019-10-01 19:10:00,-72.9311506391765,42.6515794183529,2019-10-01
